,domain,url_len,url_dep,httpDomain,tinyURL,hyphenURL,underscoreURL,subURl,clientURL,adminURL,serverURL,loginURL,dns,domainAge,domainEnd,iframe,forwarding,label
642,olx.ua,90,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
643,sfglobe.com,101,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
644,olx.ro,94,5,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0
645,mylust.com,90,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
646,grantland.com,98,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
647,indianexpress.com,118,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
648,pitchfork.com,93,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
649,ringring.vn,85,1,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
650,thenextweb.com,106,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
651,indianexpress.com,117,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
652,olx.ro,114,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
653,distractify.com,87,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
654,elcomercio.pe,140,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
655,fanpage.gr,85,5,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0
656,thenextweb.com,124,7,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0
657,olx.ua,89,4,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
658,lifehacker.com,87,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
659,pikabu.ru,118,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
660,motthegioi.vn,103,2,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0
661,io9.com,100,3,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
662,mylust.com,86,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
663,mic.com,96,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
664,askubuntu.com,118,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
665,espn.go.com,114,6,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
666,hollywoodlife.com,102,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
667,duckduckgo.com,90,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
668,torcache.net,137,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
669,iconosquare.com,96,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
670,thenextweb.com,144,6,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0
671,1337x.to,83,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
672,mirtesen.ru,169,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
673,pikabu.ru,85,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
674,grantland.com,91,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
675,plarium.com,115,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
676,distractify.com,93,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
677,tunein.com,103,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
678,interpark.com,129,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
679,skyrock.com,95,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
680,askubuntu.com,93,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
681,fazenda.gov.br,158,6,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
682,torcache.net,164,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
683,olx.in,98,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
684,olx.ro,92,5,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0
685,katproxy.com,84,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
686,katproxy.com,113,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
687,tunein.com,86,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
688,babal.net,173,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
689,tobogo.net,104,2,0,0,0,0,2,0,0,0,0,1,1,1,1,0,0
690,irecommend.ru,84,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
691,tobogo.net,108,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
692,likemag.com,83,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
693,olx.in,93,3,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0
694,mylust.com,88,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
695,icicibank.com,98,5,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
696,correios.com.br,87,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
697,abc.go.com,85,5,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
698,nymag.com,144,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
699,bestblackhatforum.com,184,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
700,web.de,117,6,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
701,gizmodo.com,100,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
702,bdnews24.com,87,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
703,likemag.com,114,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
704,unity3d.com,91,5,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
705,mashable.com,90,6,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
706,censor.net.ua,115,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
707,getpocket.com,94,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
708,medium.com,84,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
709,pornsharing.com,87,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
710,serverfault.com,89,3,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
711,web.de,95,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
712,mylust.com,88,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
713,500px.com,90,3,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0
714,iconosquare.com,107,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
715,thenextweb.com,123,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
716,variety.com,131,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
717,jezebel.com,98,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
718,atwiki.jp,191,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
719,web.de,88,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
720,olx.ua,86,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
721,motthegioi.vn,85,2,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0
722,metro.co.uk,155,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
723,icicibank.com,130,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
724,rt.com,94,3,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
725,torcache.net,159,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
726,searchengines.guru,97,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
727,correios.com.br,90,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
728,depositphotos.com,91,1,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0
729,mylust.com,89,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
730,tobogo.net,107,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
731,thenextweb.com,100,7,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
732,stackoverflow.com,88,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
733,jezebel.com,89,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
734,xhamster.com,92,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
735,torcache.net,149,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
736,extratorrent.cc,150,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
737,persianblog.ir,247,3,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
738,gtbank.com,172,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
739,perezhilton.com,87,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
740,xhamster.com,87,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
741,torcache.net,126,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
742,seekingalpha.com,88,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
743,extratorrent.cc,108,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
744,allegro.pl,93,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
745,kenh14.vn,93,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
746,maybank2u.com.my,177,4,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
747,web.de,147,6,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
748,digg.com,102,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
749,lastpass.com,85,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
750,themeforest.net,102,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
751,censor.net.ua,110,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
752,nguyentandung.org,85,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
753,perezhilton.com,98,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
754,plarium.com,86,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
755,buzzfil.net,129,4,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
756,ecnavi.jp,219,3,1,0,0,0,2,0,0,0,0,0,1,1,1,0,0
757,torcache.net,144,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
758,udn.com,201,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
759,fanpage.gr,232,3,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
760,diply.com,87,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
761,udn.com,122,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
762,torcache.net,157,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
763,kenh14.vn,115,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
764,udn.com,146,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
765,jezebel.com,84,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
766,atwiki.jp,145,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
767,plarium.com,103,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
768,yourlust.com,104,2,0,1,0,0,2,0,0,0,0,0,1,1,1,0,0
769,babal.net,293,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
770,bdnews24.com,94,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
771,telegraf.com.ua,100,3,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
772,torcache.net,152,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
773,elitedaily.com,107,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
774,distractify.com,131,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
775,hubpages.com,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
776,kenh14.vn,139,2,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0
777,mylust.com,97,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
778,variety.com,89,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
779,motthegioi.vn,101,2,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0
780,momoshop.com.tw,123,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0
781,emgn.com,109,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
782,extratorrent.cc,92,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
783,twitter.com,292,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
784,indianexpress.com,144,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
785,censor.net.ua,121,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
786,sourceforge.net,120,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
787,kakaku.com,90,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
788,diply.com,121,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
789,udn.com,210,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
790,censor.net.ua,133,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
791,olx.ro,84,5,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
792,atwiki.jp,172,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
793,slickdeals.net,86,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
794,graphicriver.net,177,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
795,otomoto.pl,97,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
796,elitedaily.com,90,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
797,mashable.com,84,6,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
798,tinnhanh360.net,90,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
799,mic.com,118,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
800,xvideo-jp.com,86,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
801,extratorrent.cc,110,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
802,seekingalpha.com,132,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
803,themeforest.net,86,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
804,twitter.com,204,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
805,espn.go.com,110,7,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
806,espn.go.com,104,6,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
807,b9dm.com,103,17,0,0,0,0,3,0,0,0,0,0,1,1,1,1,0
808,extratorrent.cc,87,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
809,babal.net,325,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
810,motthegioi.vn,105,2,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0
811,interpark.com,119,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
812,correios.com.br,111,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
813,thenextweb.com,94,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
814,torcache.net,157,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
815,distractify.com,87,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
816,plarium.com,91,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
817,metro.co.uk,117,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
818,censor.net.ua,96,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
819,ap.org,107,4,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
820,kotaku.com,83,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
821,interpark.com,139,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
822,xvideo-jp.com,93,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
823,kickass.to,83,1,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
824,tobogo.net,107,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
825,mic.com,114,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
826,thechive.com,85,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
827,xhamster.com,85,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
828,nguyentandung.org,101,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
829,tunein.com,86,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
830,seekingalpha.com,127,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
831,correios.com.br,99,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
832,telegraf.com.ua,126,3,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
833,atwiki.jp,139,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
834,yourlust.com,92,2,0,1,0,0,2,0,0,0,0,0,1,1,1,0,0
835,babal.net,269,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
836,persianblog.ir,103,4,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
837,lastpass.com,89,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
838,ap.org,102,4,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
839,olx.pl,94,7,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
840,steamcommunity.com,111,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
841,metro.co.uk,150,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
842,hubpages.com,100,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
843,extratorrent.cc,112,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
844,twitter.com,301,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
845,thenextweb.com,100,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
846,thenextweb.com,135,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
847,ringring.vn,86,1,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
848,askubuntu.com,112,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
849,cookpad.com,85,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
850,serverfault.com,99,3,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0
851,metro.co.uk,137,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
852,extratorrent.cc,105,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
853,distractify.com,87,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
854,olx.pl,100,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
855,pikabu.ru,91,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
856,askubuntu.com,95,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
857,metro.co.uk,140,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
858,plarium.com,91,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
859,searchengineland.com,111,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
860,seekingalpha.com,87,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
861,twitter.com,99,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0
862,xvideo-jp.com,94,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
863,tunein.com,99,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
864,kenh14.vn,99,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
865,thenextweb.com,123,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
866,kakaku.com,92,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
867,css-tricks.com,84,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
868,buzzfil.net,178,4,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0
869,tinnhanh360.net,88,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
870,nesn.com,92,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
871,techcrunch.com,84,3,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
872,io9.com,90,2,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
873,metro.co.uk,127,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
874,moviepilot.com,110,5,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0
875,maybank2u.com.my,169,4,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
876,elitedaily.com,86,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
877,medium.com,89,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
878,emgn.com,124,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
879,olx.in,119,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
880,allegro.pl,93,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
881,torcache.net,126,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
882,mylust.com,96,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
883,genius.com,205,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
884,telegraf.com.ua,123,3,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
885,fanpage.gr,230,3,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
886,medium.com,138,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
887,mylust.com,85,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
888,myspace.com,117,4,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
889,interpark.com,155,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
890,pikabu.ru,142,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
891,europa.eu,95,6,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0
892,500px.com,97,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
893,putlocker.is,88,1,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
894,indianexpress.com,132,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
895,tune.pk,96,3,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
896,torcache.net,149,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
897,fishki.net,113,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
898,kakaku.com,93,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
899,censor.net.ua,113,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
900,fishki.net,92,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
901,onedio.com,86,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
902,techcrunch.com,96,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
903,ringring.vn,97,3,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
904,udn.com,155,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
905,nesn.com,92,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
906,thenextweb.com,113,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
907,distractify.com,87,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
908,mashable.com,86,6,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
909,motthegioi.vn,97,2,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0
910,variety.com,98,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
911,squarespace.com,84,5,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
912,metro.co.uk,162,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
913,hollywoodlife.com,96,4,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
914,cox.com,102,3,0,1,0,0,2,0,0,0,0,0,1,1,1,0,0
915,torcache.net,157,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
916,kienthuc.net.vn,114,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
917,abcnews.go.com,105,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
918,codecanyon.net,158,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
919,sourceforge.net,165,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
920,thenextweb.com,112,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
921,otomoto.pl,90,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
922,tunein.com,95,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
923,fanpage.gr,227,3,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
924,web.de,106,5,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
925,espn.go.com,95,7,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
926,olx.in,93,3,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0
927,otomoto.pl,84,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
928,kakaku.com,91,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
929,anandtech.com,84,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
930,uproxx.com,92,4,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
931,seekingalpha.com,91,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
932,bleacherreport.com,121,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
933,twitter.com,559,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
934,babal.net,155,4,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0
935,abc.go.com,108,5,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
936,sourceforge.net,138,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
937,persianblog.ir,104,4,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
938,tsite.jp,83,2,1,0,0,0,2,0,0,0,1,0,1,1,1,0,0
939,screenrant.com,97,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
940,uproxx.com,129,4,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
941,stackoverflow.com,112,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
942,allegro.pl,84,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
943,babal.net,387,4,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0
944,atwiki.jp,164,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
945,torcache.net,146,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
946,gtbank.com,94,6,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0
947,nymag.com,98,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
948,foursquare.com,274,3,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
949,pornsharing.com,87,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
950,sourceforge.net,85,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
951,udn.com,156,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
952,grantland.com,116,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
953,motthegioi.vn,90,2,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0
954,500px.com,91,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
955,xhamster.com,96,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
956,mic.com,109,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
957,mylust.com,86,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
958,askubuntu.com,88,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
959,buzzfil.net,170,4,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
960,censor.net.ua,109,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
961,distractify.com,87,10,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
962,gov.uk,88,3,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0
963,comicbook.com,109,3,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
