,domain,url_len,url_dep,httpDomain,tinyURL,hyphenURL,underscoreURL,subURl,clientURL,adminURL,serverURL,loginURL,dns,domainAge,domainEnd,iframe,forwarding,label
524,abrir.link,24,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
525,e006840b-7349-4ef6-94e7-a93da384b6e0.id.repl.co,56,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
526,usashopinformed.com,33,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1
527,pub-e6a01464714f4426972c98318dd3097b.r2.dev,63,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1
528,faceltcase.com,22,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
529,shrill-disk-83b5.walda.workers.dev,57,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
530,fb-business-case-help-1294-241.firebaseapp.com,55,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1
531,vernuievr79.youdontcare.com,35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
532,Lubomir.podlogizklasa.com.pl,63,2,1,0,0,0,2,0,0,0,0,0,0,0,1,1,1
533,dev-lnformaciones-ltauweb.pantheonsite.io,49,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1
534,pub-fba8345917d84ab9b9104f088b5f268b.r2.dev,61,1,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1
535,gateway.pinata.cloud,93,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
536,14a5ff8b-75ce-4d16-826e-d7da30ce5382.id.repl.co,56,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
537,pitagorahelpbusiness.it,84,8,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1
538,business1289768912.firebaseapp.com,43,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1
539,fic0sahondur4s.ficohsa009212.repl.co,44,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
540,xsacdbfghre.isasecret.com,34,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1
541,81e96aaa-8541-4bfd-9e80-cefb7ed2d25d.id.repl.co,55,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1
542,meta-for-business-case-ba265.firebaseapp.com,53,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1
543,appdynamicsnowvip.com,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
544,24to7bankdostava.shop,46,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
545,gmo-aoizorica.icu,26,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
546,eki-net.com.ymnww.shop,35,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1
547,sf1-qs.firebaseapp.com,31,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1
548,cz.ceskysystem.situationcrude.co.in,68,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
549,app-orts.m77ptlkxgr-wg96g985y3oy.p.temp-site.link,57,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
550,torzilliseguros.com.ar,31,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1
551,btvwerc34.vizvaz.com,29,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
552,tzecuu.duckdns.org,27,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1
553,23687-5846.s2.webspace.re,34,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1
554,aipadclaim.netlify.app,50,2,1,0,0,0,2,0,0,0,0,0,1,1,1,0,1
555,opzo92os99di1z.yourtrap.com,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
556,38923133-9029-4a44-adf5-654f526cbbde.id.repl.co,56,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
557,sp931366.sitebeat.crazydomains.com,43,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
558,dati.online.87-120-254-23.cprapid.com,53,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
559,gateway.pinata.cloud,93,2,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
560,pqcytuvaezxbnke13.z21.web.core.windows.net,51,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1
561,loving-tharp.45-14-165-241.plesk.page,69,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1
562,dulcimerdolls.com.au,44,2,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1
563,ihhivx.dxiiv.workers.dev,33,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
564,cf-ipfs.com,97,3,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1
565,auth-idme.info,30,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
566,nokaosh.ambernook.co.uk,47,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
567,babyfrogcoin.co,24,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
568,apetitdriveerin.blob.core.windows.net,64,2,1,0,0,0,2,0,0,0,0,0,1,1,1,1,1
569,bafybeifd4mktenvllaksaygftbrgrjm33lfwogt3lu5afxwrmahrfryyve.ipfs.dweb.link,83,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
570,mobilerecentopposites.david7730.repl.co,48,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1
571,saisoncacrd.co.jp.2012bao.cn,41,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
572,roninchain.website,27,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1
573,uaebestlawyer-1318334846.cos.ap-jakarta.myqcloud.com,79,1,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1
574,webservices.secure.att.mjb-control.com,47,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
575,ladyrareapepeyc.com,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
576,www1.kurersekoza-jp.icu,32,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
577,formaloo.net,26,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
578,tinyurl.com,28,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1
579,cruzverde.com.mx,93,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
580,giris.turkiye.gov.tr.haziranayi.77-83-201-133.plesk.page,71,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1
581,sk-39498.web.app,25,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
582,amazon-bvdsfdasaf.sexidude.com,39,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
583,recipient-queries.web.app,34,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
584,my-business-102914-100929.square.site,46,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
585,sfr-service-sim.fr,27,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
586,hh-2-pd6hgfmvuq-et.a.run.app,37,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1
587,thoskins.myportfolio.com,33,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
588,1i-nch.site,18,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
589,login-screen-108873.square.site,40,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1
590,dorissteffan-wagner.com,38,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
591,silkyseagreenprojector.informationsper.repl.co,55,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
592,ipfs.eth.aragon.network,97,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
593,nodesyieldrobot.com,26,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
594,sp341531.sitebeat.crazydomains.com,43,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
595,pockatcacd.co.jp.zkuqho.top,58,2,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1
596,hearinghealthawareness.org,49,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
597,metasupport-45600.000webhostapp.com,57,1,1,0,1,0,2,0,0,0,1,0,0,0,0,0,1
598,yp.dietmat.online,26,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
599,juguhd.cn,26,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
600,u1u81uiqeqe.wixsite.com,39,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1
601,mjaymurly2vtymvymjiyn3ro.filesusr.com,122,2,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1
602,fswebamexgiftdr.z20.web.core.windows.net,49,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
603,bafybeiej7yhb2iwiofcthkhpcegljk75ifsm7xk3gngyb2d6rznkc3st5q.ipfs.dweb.link,187,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1
604,cloudflare-ipfs.com,107,3,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1
605,wang.badeneg.pl,48,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1
606,sprt179911ecupichi178598--39558016afk2246.repl.co,58,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
607,ipfs.moralis.io,88,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
608,noadfyigds.2waky.com,29,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
609,daijoubunamono.jp,99,4,1,0,0,0,3,0,0,0,1,0,1,1,0,0,1
610,demo.appstirr.com,124,7,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1
611,xw5gj8w5cc.knolllaundry.co.uk,68,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
612,att-106372.weeblysite.com,33,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1
613,att-109845.weeblysite.com,33,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1
614,bafybeiamr6r3s2d5gn64o4zskyeqfiunfqijycriomlfrhug35ga7rqx2q.ipfs.cf-ipfs.com,84,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
615,objectstorage.ap-sydney-1.oraclecloud.com,106,6,1,0,1,0,3,0,0,0,1,0,0,0,0,0,1
616,onne.link,89,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
617,4everland.io,94,3,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1
618,app.exodus.com.alchemys.cl,35,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
619,bafybeihrx2yib6wyxewypdgrnkc36ppjv2fcees7utxrg3cvmseuogbama.ipfs.infura-ipfs.io,105,1,1,0,1,0,2,0,0,0,0,0,1,1,1,0,1
620,promartellago.com,57,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1
621,login-review-uk.web.app,32,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1
622,meta-business-case-34577.web.app,41,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
623,freemarecharge.in,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
624,caneasy.com.cn,25,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
625,bafybeiho4kxeo7abhfevmqymijwu3o5ukbnyxxfk7bzjftfce23mcvng3u.ipfs.infura-ipfs.io,102,1,1,0,1,0,2,0,0,0,0,0,1,1,1,0,1
626,slavinhi.com,39,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
627,steamcomnnmuity.com,54,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
628,god653templ1808200--stan12893doff12.repl.co,51,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1
629,nftstorage.link,75,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
630,centroromacuore.it,50,3,1,0,0,0,2,0,0,0,1,0,0,0,1,1,1
631,web10733.web07.bero-webspace.de,54,2,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1
632,1yq7p4.duckdns.org,26,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
633,ac6.godaddysites.com,29,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1
634,parcforallerd.builderallwppro.com,71,4,0,0,0,0,2,0,0,0,0,1,1,1,1,1,1
635,businesses-support-194f1.firebaseapp.com,49,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1
636,connection-orangebank-certicode.derlma.com,59,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
637,sindemail.com,46,2,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1
638,help-center460.crabdance.com,42,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
639,cloudflare-ipfs.com,99,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
640,syncrdapps.netlify.app,48,2,1,0,0,0,2,0,0,0,0,0,1,1,1,0,1
641,dvgbghm65ghhjmn.godaddysites.com,41,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
642,dlrect-smtb.jp.ap1.ib.smartbuiltprefab.com,55,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
643,identidaddigitalperu.com,44,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
644,nftstorage.link,93,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1
645,monamendes-gouv-infos.com,34,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
646,ipfs.io,90,3,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1
647,shljkhfwuw.duckdns.org,29,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
648,clfkbitqsm6417d50664b75.causee.ru,42,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
649,amazon-bnmkh.dns04.com,31,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
650,hiper2viafaturaltau.com,31,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
651,u1965047.plsk.regruhosting.ru,40,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
652,green-math-1c4f.0fbi178t.workers.dev,45,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1
653,younasjewelleryhouse.com,46,2,1,0,0,0,2,0,0,0,1,0,0,0,1,0,1
654,klay-ac.web.app,24,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1
655,gali-oficce--carlos-ernest17.repl.co,45,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
656,jam-023d.gitlab.io,83,2,1,0,1,0,2,0,0,0,0,0,1,1,0,0,1
657,qsnetwork.az1.qualtrics.com,98,3,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
658,secure101-verification.com,34,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1
659,exodus-extension.com,28,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1
660,irs-gov.systeme.io,33,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
661,pub-114bf875aa3942cdae2e96c88ae4297d.r2.dev,65,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1
662,viewgnas.top,21,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
663,triban.co,31,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
664,grthrsfaf.mysecondarydns.com,37,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
665,xn--individuos-cudad-ksb.com,44,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1
666,serviziofatturazione-italy.com,43,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1
667,roundcubemanday001.firebaseapp.com,43,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1
668,bafybeia5ppbhyof3jot6thkigpwneesddfzguq37ct7ytgor7effoe3riu.ipfs.dweb.link,102,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
669,polkaqstarter.com,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
670,dweb.link,69,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
671,npswebs.com,49,5,1,0,0,0,2,0,1,0,1,0,0,0,1,0,1
672,nftstorage.link,75,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
673,ifjlfgbi.duckdns.org,28,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
674,infura-ipfs.io,74,2,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
675,napaautoparts.us.org,27,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
676,wideeyedfewsoftwareengineer.eewfwe.repl.co,50,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1
677,sfr-abonnement.net,36,1,1,0,1,0,2,0,0,0,1,0,0,0,1,1,1
678,ce.do,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
679,m-poste5.web.app,25,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
680,servidores-online.com,30,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
681,gateway.pinata.cloud,93,2,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
682,infura-ipfs.io,74,2,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
683,hqvn481.duckdns.org,27,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
684,arbirtrium.com,22,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
685,ipfs.io,90,3,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1
686,hotelallahabadregency.com,49,3,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1
687,bit.do,20,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1
688,help-center685.crabdance.com,42,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
689,cf05042.tw1.ru,44,3,0,0,0,0,2,0,0,0,1,0,0,0,1,1,1
690,mon-compte-client.breasrl.com,43,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1
691,serviclientelsu2023.myclickfunnels.com,59,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
692,3223522.josede91.repl.co,33,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
693,dlrect3.smbcc.co.jp.baituapp.com,45,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
694,4bx28w.csb.app,35,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1
695,52af794f-3f5c-4dfc-825f-dac77f042a1a.id.repl.co,55,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1
696,10029384561278183.work.gd,33,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
697,bisa-securecom.bancobisa.repl.co,41,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1
698,business-recovery-manage.web.app,41,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
699,ipfs.io,97,3,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1
700,4everland.io,85,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
701,danli.lilyve.ru,117,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
702,meta-business-case-87d89.web.app,41,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
703,khepabazar.com,33,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
704,sp933957.sitebeat.crazydomains.com,43,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
705,nfcuva.link,25,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1
706,ipfs.best-practice.se,94,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
707,k63nug.webwave.dev,27,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
708,aui493849934324zim.web.app,49,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
709,storageapi-stg.fleek.co,97,3,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1
710,spisfb6g5.duckdns.org,29,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
711,sp763932.sitebeat.crazydomains.com,43,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
712,connection-orangebank-certicode.derlma.com,59,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
713,sp290248.sitebeat.crazydomains.com,43,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
714,cwgin5.webwave.dev,27,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
715,woaksw.com,79,3,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
716,pub-f1a52e7b1e454e75aab969889927d0af.r2.dev,64,1,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1
717,rjgaafdssv.echo4frpp.club,64,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
718,allstarsmail.com,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
719,ferwacx.top,26,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,1
720,americaoexpeecs.co.jp.caudgdk.cn,44,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
721,networksolutions-fd.firebaseapp.com,44,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1
722,wwwinfoaupay.speaciossp.com,36,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
723,overjoyedunsteadydevelopments.resetpas38.repl.co,57,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1
724,paypal.com.login.prosto-vsem.ru,40,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1
725,contractagremnnnt.didns.ru,34,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
726,meta-business-case-76fb7.web.app,41,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
727,bafybeifixbd54qg2cn75xa22iajf6ctlrkxwcdj4wxeso35znd62gx77um.ipfs.nftstorage.link,97,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1
728,infura-ipfs.io,84,3,1,0,1,0,2,0,0,0,0,0,1,1,1,0,1
729,wsocucoz.com,41,3,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1
730,susiesun16.wixsite.com,35,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1
731,bafybeib7qftc7bgvhkdew2purmpqalnn2knkwefxjdgeuskqd5spht4jym.ipfs.w3s.link,82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
732,sp547550.sitebeat.crazydomains.com,43,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
733,support-team-16549.web.app,35,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
734,bafkreicn7vzromvz33uwszxv3thpvfhic5hmn7emgdvxkvmwfpx5bdzbxe.ipfs.cf-ipfs.com,84,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
735,business-advertise-case-5664a.web.app,46,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
736,meta-business-case-52460.web.app,41,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
737,ohepfsaff8.top,22,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
738,et9947.click,52,3,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1
739,login.auth0.bergreco.com,41,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1
740,ipfs.io,81,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
741,wfow-8ab44.web.app,27,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1
742,etc-nsgfznbx.ikwb.com,30,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
743,daily-literate-mile.glitch.me,46,1,0,0,1,0,2,0,0,0,0,1,1,1,1,0,1
744,irsssgmail.temp.swtest.ru,49,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1
745,bafybeihzacsyt5kygj4o3gztaqm7q23mi3b4ztetky4eaxsvoifjcphbia.ipfs.cf-ipfs.com,96,1,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1
746,saiconsard.co.jp.nlytoc.top,50,2,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1
747,fkposcertle.firebaseapp.com,36,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1
748,ordes13282-ollox.ordenhos893.cfd,63,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1
749,ep-2hv.pages.dev,25,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
750,gateway.pinata.cloud,106,3,1,0,0,0,2,0,0,0,0,0,1,1,1,0,1
751,shopbyminimalist.com,28,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
752,protocoldapps.web.app,30,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
753,tt72b7.freetcp.com,26,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
754,delhiescort69.com,49,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1
755,mvorg3.hyperphp.com,31,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
756,43.156.5.148,462,3,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1
757,forms.gle,35,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
758,accedi.comunicazioni-staff.com,45,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
759,wi52.cn,16,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
760,americaoexpeecs.co.jp.sjkjabo.cn,44,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
761,bankkofameriicalogin.bankofamericasbm.workers.dev,58,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1
762,c1yuf86.duckdns.org,27,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
763,krypt-crest.netlify.app,32,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
764,cleanedshop.com,23,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1
765,csgo-trademarkets.buzz,137,1,1,0,1,0,2,0,0,0,0,0,0,0,1,1,1
766,ollx.76547358.xyz,33,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
767,business-advertise-case-1210a.web.app,46,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
768,combinedctc.com,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
769,slawomir.pargolskii.pl,55,2,1,0,0,0,2,0,0,0,0,0,0,0,1,1,1
770,connectenligne.derlma.com,69,6,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
771,optus.verify-24.com,32,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1
772,grzdwsda.dsmtp.com,27,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
773,amazcazzm-co-jp.amazzcocn.weioom.top,48,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
774,netflix-konto-no.com,33,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
775,o2q3ve.webwave.dev,27,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
776,q23fds.myddns.com,30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
777,jhpjqzlofx.duckdns.org,31,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1
778,post.deliver-it.pw,39,2,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
779,tz.melpoczta.pl,44,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1
780,aau8anuud.z13.web.core.windows.net,43,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1
781,bio.site,26,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
782,helpid96655723849185962813.web.app,43,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
783,cf-ipfs.com,121,3,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1
784,d5xfmfl.duckdns.org,27,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
785,att-100524.weeblysite.com,34,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
786,21563142--5324765.repl.co,33,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1
787,dev-cuscatlanweb.pantheonsite.io,41,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
