domain,url_len,url_dep,httpDomain,tinyURL,hyphenURL,underscoreURL,subURl,clientURL,adminURL,serverURL,loginURL,dns,domainAge,domainEnd,iframe,forwarding,label
twitter.com,317,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
americaoexpeecs.co.jp.caudgdk.cn,44,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
23687-5846.s2.webspace.re,34,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1
extratorrent.cc,102,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
identidaddigitalperu.com,44,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
cnfrmationsaccountfb-0192839182342353.work.gd,54,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1
atwiki.jp,139,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
subscene.com,84,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
arstechnica.com,107,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
feeceah.r.bh.d.sendibt3.com,301,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ts.proericaonline.repl.co,34,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
usashopinformed.com,33,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1
jaces-co-jp.masterto.com.cn,50,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
clien.net,114,3,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
meta-business-case-bedc6.web.app,41,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
medium.com,84,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
interpark.com,129,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
yourlust.com,104,2,0,1,0,0,2,0,0,0,0,0,1,1,1,0,0
grantland.com,104,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
foursquare.com,180,3,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
kickass.to,83,1,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
mobildeniz-acikdeniz.top,33,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
web.tv,89,8,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
themeforest.net,102,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
pub-d2d6f58f460d417bb5d9740265de96ab.r2.dev,61,1,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1
mirtesen.ru,140,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
wooded-stream-ravioli.glitch.me,50,1,1,0,1,0,2,0,0,0,0,1,1,1,1,0,1
formaloo.net,26,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
nypost.com,94,4,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
mentalfloss.com,118,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
correios.com.br,100,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
ebisaconfi.jimdosite.com,33,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
jytjfdgds.dnset.com,28,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1
kueronakayaeotn.co.jp.kuerocekayaoato.ljhlna.top,60,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
mjaymurly2vtymvymjiyn3ro.filesusr.com,122,2,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1
extratorrent.cc,101,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
help-center507.crabdance.com,42,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
is.gd,28,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1
fb-business-case-help-1294-241.firebaseapp.com,55,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1
43.159.48.238,463,3,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1
techcrunch.com,101,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
emgn.com,90,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
indianexpress.com,128,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
500px.com,90,3,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0
silkyseagreenprojector.informationsper.repl.co,55,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
kuerenakaycoato.co.jp.kuercnnkayceata.vuvzqp.top,60,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
extratorrent.cc,95,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
olx.in,409,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
william-thomashide.mykajabi.com,45,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
thenextweb.com,150,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
dulcimerdolls.com.au,44,2,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1
loading-screen-timeout.web.app,39,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
tinyurl.com,29,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1
torcache.net,145,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
meta-for-business-case-eb6fd.web.app,45,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
askubuntu.com,118,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
thenextweb.com,94,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
lesliesikos.com,64,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1
10151303702553124.work.gd,33,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1
honestjohnwade.com,32,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
meta-business-case-d9ce9.firebaseapp.com,49,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1
amoory.com,89,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
putlocker.is,88,1,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
thenextweb.com,142,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
sawmumkis.web.app,26,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
plarium.com,120,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
gateway.pinata.cloud,94,2,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1
olx.in,98,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
meta-business-case-6110c.web.app,41,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
maybank2u.com.my,143,4,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0
ingresabanco67--generalbanco9.repl.co,46,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
espn.go.com,97,6,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
dlrect3.smbcc.co.jp.baituapp.com,45,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
kenh14.vn,87,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
b9dm.com,103,17,0,0,0,0,3,0,0,0,0,0,1,1,1,1,0
correios.com.br,118,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
tobogo.net,106,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
likemag.com,114,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
babal.net,96,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
tobogo.net,110,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
stuckglue.com,51,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
96464601641416.hyperphp.com,35,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
eggheadslimited.com,28,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
sourceforge.net,103,3,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
telegraf.com.ua,100,3,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
associazione4s.it,47,3,1,0,0,0,2,0,0,0,0,0,0,0,1,1,1
10029384561278183.work.gd,33,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
filehippo.com,83,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
connection-orangebank-certicode.derlma.com,59,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
14a5ff8b-75ce-4d16-826e-d7da30ce5382.id.repl.co,56,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
info.dan.ske.dokument.34-237-124-147.cprapid.com,72,2,1,0,1,0,2,0,0,0,1,0,0,0,1,1,1
elitedaily.com,96,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
d1rect.smtb.jp.dconsultingdeng.com,70,3,1,0,0,0,2,1,0,0,0,0,0,0,1,1,1
web.de,84,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
correios.com.br,94,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
sfglobe.com,105,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
gl2.guru,39,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1
ecnavi.jp,91,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
mic.com,118,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
torcache.net,160,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
screencast.com,263,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
gawker.com,120,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
censor.net.ua,87,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
walerian.kada.org.pl,54,2,1,0,0,0,2,0,0,0,0,0,0,0,1,1,1
bvtwrecr34.faqserv.com,31,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
meta-for-business-case-52bd8.firebaseapp.com,53,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1
pkodp.pl,17,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
resgamolive-3nrdpkfxwa-tl.a.run.app,44,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
torcache.net,141,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
ollx.76547358.xyz,33,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
thenextweb.com,128,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
olx.in,92,3,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0
searchengineland.com,111,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
fanpage.gr,230,3,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
nymag.com,94,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
81e96aaa-8541-4bfd-9e80-cefb7ed2d25d.id.repl.co,55,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1
touesquestiondossier.firebaseapp.com,45,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1
grantland.com,128,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
picayune-flint-minibus.glitch.me,48,1,0,0,1,0,2,0,0,0,0,1,1,1,1,0,1
americaoexpeecs.co.jp.sjkjabo.cn,44,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
metro.co.uk,137,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
variety.com,126,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
wwwzonapromericangtenlinea.dgypt.sa.com,48,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1
correios.com.br,113,5,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
variety.com,224,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kakaku.com,84,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
udn.com,107,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
sp933957.sitebeat.crazydomains.com,43,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
twitter.com,352,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
a.60b7ac265566e3da4341f765b2d2a73200f8f1db57b0b005a1afdc00.com,70,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
login-screen-108873.square.site,40,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1
qz.com,110,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
bafybeiho4kxeo7abhfevmqymijwu3o5ukbnyxxfk7bzjftfce23mcvng3u.ipfs.infura-ipfs.io,102,1,1,0,1,0,2,0,0,0,0,0,1,1,1,0,1
indianexpress.com,118,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ygbarujauhlebihenak-fsef3.rf.gd,39,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1
acomuler-1128597.cloud-fr1.unispace.io,100,2,1,0,1,0,2,0,0,0,1,0,0,0,1,0,1
elitedaily.com,94,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
att-102336.weeblysite.com,34,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1
udn.com,155,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
chibajp.cam,20,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
otomoto.pl,85,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
cancel229-coinbase.web.app,44,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
cf-ipfs.com,71,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
wecucom.org,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
getpocket.com,94,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
serviziofatturazione-italy.com,43,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1
1337x.to,94,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
babal.net,87,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
saiaonaard.co.jp.mkkyba.top,50,2,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1
xhamster.com,96,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
myblog-x83bgbbvit.live-website.com,48,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1
abc.go.com,108,5,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
hqvn481.duckdns.org,27,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
torcache.net,152,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
yzxlsc.com,70,6,1,0,0,0,2,0,0,0,0,0,0,0,1,1,1
pikabu.ru,118,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kakaku.com,92,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
app-accepsdata1212reporteds.lztbaounhi-dv13xkjj14gq.p.temp-site.link,95,1,0,0,1,0,2,0,0,0,0,0,1,1,1,1,1
jezebel.com,92,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
ihhivx.dxiiv.workers.dev,33,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
etc-yvvvvvv.dns04.com,30,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
dev-itagui.pantheonsite.io,35,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
ringring.vn,85,1,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
patch.com,92,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kotaku.com,83,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
adey7-51fd269c-e72e-41f3-ae05-b7d5a7fd239.myportfolio.com,66,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1
torcache.net,158,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
genius.com,122,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
credappmaisws.com,87,1,1,0,0,0,2,0,0,0,1,0,0,0,1,1,1
urlz.fr,20,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
noticias.uol.com.br,95,5,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
openwseanft.godaddysites.com,37,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
kakaku.com,83,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
foursquare.com,274,3,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
netflix-games.sfo2.digitaloceanspaces.com,66,2,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1
zapakuj-polska.cloud,37,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1
pancakeswapfinance.godaddysites.com,44,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
hubpages.com,103,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
dribbble.com,85,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
steamcommunitypubg2.asia,33,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
thenextweb.com,126,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
tunein.com,86,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
distractify.com,87,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
udn.com,210,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
serverfault.com,112,3,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
web.de,95,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
smpozzolo.it,31,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
realizesolucoes.consultaemmelhor.shop,61,2,1,0,0,0,2,0,0,0,1,0,0,0,1,1,1
slashdot.org,108,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
rtewt.wikaba.com,25,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
themeforest.net,102,4,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
sexton.badeneg.pl,50,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1
kienthuc.net.vn,89,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
politecnicovallenar.cl,32,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
onne.link,89,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
52af794f-3f5c-4dfc-825f-dac77f042a1a.id.repl.co,55,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1
paytm.com,99,8,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0
stackoverflow.com,112,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
fbclid8123471236748129583.web.app,42,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
udn.com,156,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
help-center248.crabdance.com,42,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
web.de,84,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
ba3j2baz.square.site,29,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
kienthuc.net.vn,95,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
bafybeie4v4wv3f2z2hkae4bds76fujzuo7tlel5lewgij2ejndhpapumky.ipfs.infura-ipfs.io,88,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
pdxsportsbook.com,31,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
bafybeibyrut7p5klxduxde4nhuokllpw53vivwgb5fntoqdtd4do2lkvxe.ipfs.cf-ipfs.com,84,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ap.org,84,4,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
web.de,106,5,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
distractify.com,87,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
paypal.com.login.prosto-vsem.ru,40,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1
techcrunch.com,94,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
04-02-vetbhr-y0t6hju-e9rthg0-ewr9jgv-0efgh0-hgvf.obs.ap-southeast-1.myhuaweicloud.com,241,1,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1
nesn.com,92,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
thoskins.myportfolio.com,33,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
olx.ro,84,5,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
consulta-gratisonline.com,107,2,1,0,1,0,2,0,0,0,0,0,0,0,1,1,1
att82.godaddysites.com,31,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ifttt.com,97,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
jezebel.com,89,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
tobogo.net,113,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
torcache.net,159,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
qz.com,88,2,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
venturebeat.com,101,4,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0
thenextweb.com,112,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
medium.com,149,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
mon-compte-client.breasrl.com,43,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1
att-109845.weeblysite.com,33,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1
otomoto.pl,90,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
k63nug.webwave.dev,27,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
bafybeifd4mktenvllaksaygftbrgrjm33lfwogt3lu5afxwrmahrfryyve.ipfs.dweb.link,83,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
mic.com,104,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
satafeempresa.com,26,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
censor.net.ua,121,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
optus.verify-24.com,32,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1
fanpage.gr,232,3,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
d5xfmfl.duckdns.org,27,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
connectenligne.derlma.com,69,6,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
s.id,18,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
rewsdsadq.mylftv.com,38,1,1,0,0,0,2,0,0,0,1,0,0,0,1,1,1
phillyhome4sale.com,28,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
saiconsard.co.jp.nlytoc.top,50,2,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1
mic.com,96,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
interpark.com,129,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
allegro.pl,93,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
getpocket.com,97,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
pub-fba8345917d84ab9b9104f088b5f268b.r2.dev,61,1,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1
udn.com,165,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
indianexpress.com,109,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
seekingalpha.com,88,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
eduyc.net,18,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
bafybeihzacsyt5kygj4o3gztaqm7q23mi3b4ztetky4eaxsvoifjcphbia.ipfs.cf-ipfs.com,96,1,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1
sourceforge.net,120,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
recovery-625f6.firebaseapp.com,39,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1
vernuievr79.youdontcare.com,35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
spankbang.com,87,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
empty-cloud-8df7.admwdj.workers.dev,44,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1
ollx.3526677.xyz,31,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
blgstoragenew.blob.core.windows.net,55,2,1,0,0,0,2,0,0,0,0,0,1,1,1,1,1
sp290248.sitebeat.crazydomains.com,43,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
mylust.com,101,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
saisonoard.co.jp.vxaabt.top,50,2,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1
eupsqlxcskiulgjy-dot-r0nus-vill0ns-erangi-wiscu.ue.r.appspot.com,98,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1
uaebestlawyer-1318334846.cos.ap-jakarta.myqcloud.com,79,1,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1
elitedaily.com,92,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
olx.in,106,4,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0
noway.builderallwppro.com,61,3,1,0,0,0,2,0,0,0,0,0,0,0,1,1,1
mylust.com,86,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
distractify.com,87,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
grzdwsda.dsmtp.com,27,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
r3v8m92cm8.kacprzak0.pl,56,2,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1
babal.net,173,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
mic.com,114,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tunein.com,99,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ap.org,109,4,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
plarium.com,89,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
indianexpress.com,132,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
nih.gov,126,2,0,0,0,0,4,0,0,0,0,0,1,1,1,1,0
akhbarelyom.com,120,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
file-share-from-melanie-folder-view.web.app,52,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
contractagremnnnt.didns.ru,34,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
kakaku.com,93,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
cheezburger.com,99,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
biodegradablemenaciiiingcable--smssssmsss.repl.co,57,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1
cheezburger.com,101,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
cdcfl-zcmp.campaign-view.eu,173,2,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1
olx.ua,86,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
bafybeicmcl2gijlrw4gpe7nxwl3fd42wva342tjiwj4wkh2sfxfh5vwcki.ipfs.nftstorage.link,99,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1
ordes13282-ollox.ordenhos893.cfd,63,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1
distractify.com,87,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
indianexpress.com,93,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
lifehacker.com,96,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
appdynamicsnowvip.com,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
evrilogistics.com,45,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
web.de,88,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
bdnews24.com,94,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ap.org,107,4,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
pikabu.ru,142,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
